Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Armchair (each) (product.metafields.custom.dim_armchair),ASIN code (product.metafields.custom.dim_asin_code),Assembly (product.metafields.custom.dim_assembly),Colour (product.metafields.custom.dim_colour),Cushion fill (product.metafields.custom.dim_cushion_fill),Folding (product.metafields.custom.dim_folding),Frame (product.metafields.custom.dim_frame),Item weight (product.metafields.custom.dim_item_weight),Leg length (product.metafields.custom.dim_leg_length),Number of cabinets (product.metafields.custom.dim_number_of_cabinets),Number of drawers (product.metafields.custom.dim_number_of_drawers),Number of shelves (product.metafields.custom.dim_number_of_shelves),Panels (product.metafields.custom.dim_panels),Primary material (product.metafields.custom.dim_primary_material),Product dimension (product.metafields.custom.dim_product_dimension),Seating capacity (product.metafields.custom.dim_seating_capacity),Seat depth (product.metafields.custom.dim_seat_depth),Seat height (product.metafields.custom.dim_seat_height),Style (product.metafields.custom.dim_style),Three-seater (product.metafields.custom.dim_three_seater),Type (product.metafields.custom.dim_type),Weight capacity (product.metafields.custom.dim_weight_capacity),Weight limit (product.metafields.custom.dim_weight_limit),Short Description (product.metafields.custom.short_description),Product rating count (product.metafields.reviews.rating_count),Backrest type (product.metafields.shopify.backrest-type),Backrest upholstery color (product.metafields.shopify.backrest-upholstery-color),Color (product.metafields.shopify.color-pattern),Frame color (product.metafields.shopify.frame-color),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Seat type (product.metafields.shopify.seat-type),Seat upholstery color (product.metafields.shopify.seat-upholstery-color),Suitable location (product.metafields.shopify.suitable-location),Tabletop color (product.metafields.shopify.tabletop-color),Upholstery color (product.metafields.shopify.upholstery-color),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sheesham-wood-5-seater-sofa-set,Sheesham Wood 5 Seater Sofa Set - Dark Walnut (3+1+1),"<ul>
<li class=""a-spacing-mini""><span class=""a-list-item""> Dimension 3 Seater: Length 72.5 Inch x Width 29.5 Inch x Height 22 Inch, 1 Seater: Length 31 Inch x Width 29.5 Inch x Height 22 Inch </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: walnut dark brown, Style: Contemporary, Seating Capacity: 5 Seater </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Sofa is a great addition to any home. With Luxury seats and a beautifully finished wood frame, you can't go wrong with this Sofa for living room. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> This is 5 Seater Sofa , Wooden sofa set furniture , sofa set for living room , sofa 3 1 1 set , solid wood sofa </span></li>
</ul>",Dew's Furniture,Furniture > Sofas,"","5 Seater Sofa, Living room, Sheesham wood, Sofa, walnut",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,35625.00,40625.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_bcf90ebb-66a7-48ed-b9fd-336f19cfa082.jpg?v=1789199225,1,"",false,,,,B08L1FBQ4F,,Brown Walnut,,,, 70 kg , 29.9 Inches ,,,,,Sheesham Wood, 74.9D x 182.9W x 55.9H Centimeters , 5 , 74.9 Centimeters , 55.9 Centimetres ,Asian,, Standard ,, 100 Kilograms ," Dimension 3 Seater: Length 72.5 Inch x Width 29.5 Inch x Height 22 Inch, 1 Seater: Length 31 Inch x Width 29.5 Inch x Height 22 Inch Product Material: Sheesham Wood, Colour: walnut dark brown, Style: Contemporary, Seating Capacity: 5 Seater ",,,,walnut,,,,upholstered,,,,,,,,,,,kg,,,active
sheesham-wood-5-seater-sofa-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61JMjpnFiYL._SL1500.jpg?v=1789198982,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-5-seater-sofa-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61kvA7QG5cL._SL1500.jpg?v=1789198983,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-5-seater-sofa-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61fiI951rEL._SL1500.jpg?v=1789199005,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-5-seater-sofa-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61jOG0KX_PL._SL1500.jpg?v=1789199022,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-5-seater-sofa-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71F4mp3SQ1L._SL1500.jpg?v=1789199043,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set,Sheesham Wood 6 Seater Sofa Set - Oak Finish with Cushions,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Style Name: Asian; Item Shape: Rectangular; Seating Capacity: 6.0; Form Factor: Loveseat; Arm Style: Padded; Item Weight: 60.0 </span></li>
</ul>",Dew's Furniture,Furniture > Sofas > Loveseat Sofas,"","6 Seater Sofa, Living room, Oak finish, Sheesham wood, Sofa",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,30999.00,44999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_67cacb0c-6db6-4b96-bd15-ad3d5f4b6ad7.jpg?v=1789202466,1,"",false,,,,B08L1D3F25,,Oak Finish,,,, 60 kg , 25 Inches ,,,,, Sheesham Wood , 75D x 185W x 55H Centimeters , 6.00 , 75 Centimeters , 55 Centimetres ,Asian,, Standard ,, 60 Kilograms , Style Name: Asian; Item Shape: Rectangular; Seating Capacity: 6.0; Form Factor: Loveseat; Arm Style: Padded; Item Weight: 60.0 ,,,oak,,,,,,beige,,,,,,,,,,kg,,,active
sheesham-wood-6-seater-sofa-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61-ByTkSvUL._SL1500.jpg?v=1789202310,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61ziBVyZAZL._SL1500.jpg?v=1789202309,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61hQlh1EJLL._SL1500.jpg?v=1789202347,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/617YysVupzL._SL1500.jpg?v=1789202368,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61Y0XUBABUL._SL1500.jpg?v=1789202391,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set-walnut-finish,Sheesham Wood 6 Seater Sofa Set – Walnut Finish,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Inner Dimensions: 3 Seater : Length 63 inch x Depth 24 inch, 2 Seater : Length 42 inch x Depth 24 inch, Single Seater : Length 21 inch x Depth 24 inch, Outer Dimensions (When assembled): 3 Seater : Length 71 inch x Depth 30 inch, 2 Seater : Length 50 inch x Depth 30 inch, Single Seater : Length 29 inch x Depth 30 inch, Seating Height : 16 inch </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Walnut Black Finish, Style: Contemporary, Seating Capacity: 6 Seater </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> This is a sofa set 6 seater for living room , sofas for living room 6 seater , sofa set for living room furniture , sofa 6 seater living room , sofa set for living room 6 seater , sofa set of 6 seater furniture </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Sofa is a great addition to any home. With Luxury seats and a beautifully finished wood frame, you can't go wrong with this Sofa for living room. </span></li>
</ul>",Dew's Furniture,Furniture > Furniture Sets > Living Room Furniture Sets,"","6 Seater Sofa, Living room, Sheesham wood, Sofa, walnut",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,32799.00,40625.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_dc4afc62-7658-46b5-972f-a7aed5ba5955.jpg?v=1789203535,1,"",false,,,,B08L1CWH2D,,Walnut Finish,,Yes,, 55 kg , 25 Inches ,,,,,Sheesham Wood, 76D x 180W x 55H Centimeters , 6 , 76 Centimeters , 55 Centimetres ,Asian,, Standard ,, 60 Kilograms ,"Inner Dimensions: 3 Seater : Length 63 inch x Depth 24 inch, 2 Seater : Length 42 inch x Depth 24 inch, Single Seater : Length 21 inch x Depth 24 inch, Outer Dimensions (When assembled): 3 Seater : Length 71 inch x Depth 30 inch, 2 Seater : Length 50 inch x Depth 30 inch, Single Seater : Length 29 inch x Depth 30 inch, Seating Height : 16 inch ",,,,,walnut,,,,,,,walnut,,,,,,,kg,,,active
sheesham-wood-6-seater-sofa-set-walnut-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61ir57AftDL._SL1500.jpg?v=1789203584,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set-walnut-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61mXJVcST7L._SL1500.jpg?v=1789203604,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set-walnut-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61tQbuYHO-L._SL1500.jpg?v=1789203624,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set-walnut-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61yPMMltMGL._SL1500.jpg?v=1789203675,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-walnut-brown,Sheesham Wood 6 Seater Sofa – Walnut Brown,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Dimension 3 Seater: Length 76 Inch x Width 31 Inch x Height 36 Inch, 2 Seater: Length 54 Inch x Width 31 Inch x Height 36 Inch, 1 Seater: Length 32 Inch x Width 31 Inch x Height 36 Inch </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Walnut Brown, Style: Contemporary, Seating Capacity: 6 Seater </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Sofa is a great addition to any home. With Luxury seats and a beautifully finished wood frame, you can't go wrong with this Sofa for living room. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> This is 6 Seater Sofa , Wooden sofa set furniture , sofa set for living room , sofa 3 2 1 set , solid wood sofa </span></li>
</ul>",Dew's Furniture,Furniture > Sofas > Sectional Sofas,"","6 Seater Sofa, Living room, Sheesham wood, Sofa, walnut",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,34999.00,42864.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_2edd8570-49d5-44ce-8268-5188d5788e81.jpg?v=1789204136,1,"",false,,,,B08L1B1P69,, Brown Walnut ,,,, 83 kg ,,,,,,Sheesham Wood, 76D x 182W x 55H Centimeters , 6 ,,, Asian ,, Standard ,,,"Dimension 3 Seater: Length 76 Inch x Width 31 Inch x Height 36 Inch, 2 Seater: Length 54 Inch x Width 31 Inch x Height 36 Inch, 1 Seater: Length 32 Inch x Width 31 Inch x Height 36 Inch ",,,,,,,,,,,,,,,,,,,kg,,,active
sheesham-wood-6-seater-sofa-walnut-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61wi4xCEC2L._SL1500.jpg?v=1789204189,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-walnut-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51o7KMyEorL._SL1500.jpg?v=1789204190,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-walnut-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61RTeiPvK8L._SL1500.jpg?v=1789204212,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-walnut-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/DimensionView.png?v=1789204564,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set-natural-brown,Sheesham Wood 6 Seater Sofa Set – Natural Brown,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: 3 Seater : Length 63 inch x Depth 24 inch, 2 Seater : Length 42 inch x Depth 24 inch, Single Seater : Length 21 inch x Depth 24 inch, Outer Dimensions (When assembled): 3 Seater : Length 71 inch x Depth 30 inch, 2 Seater : Length 50 inch x Depth 30 inch, Single Seater : Length 29 inch x Depth 30 inch, Seating Height : 16 inch </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Primary Material: Sheesham Wood, Colour: Natural Brown Finish, Style: Contemporary, Seating Capacity: 6 Seater </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> WARRANTY: The product comes with a 10 Day warranty against any manufacturing defects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> EXQUISITE DESIGN WITH GREAT PROTECTION: Give Your Home A Luxurious Look With Sheesham Wooden Sofa | Fits In Your Space, Fits On Your Budget. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> This is 6 Seater Sofa , Wooden sofa set furniture , sofa set for living room , sofa 3 2 1 set , solid wood sofa </span></li>
</ul>",Dew's Furniture,Furniture > Furniture Sets > Living Room Furniture Sets,"","6 Seater Sofa, Living room, Natural, Sheesham wood, Sofa",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,30999.00,41204.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_4fa4d8ce-af3e-470a-aa39-c3a0e1577164.jpg?v=1789205219,1,"",false,,,,B08L1CFJ9N,, Natural Brown Finish ,,,, 80 kg ,,,,,,Sheesham Wood, 30D x 72W x 22H Centimeters , 6.00 , 61 Centimeters ,, Asian ,, Sectional ,,," Product Dimensions: 3 Seater : Length 63 inch x Depth 24 inch, 2 Seater : Length 42 inch x Depth 24 inch, Single Seater : Length 21 inch x Depth 24 inch, Outer Dimensions (When assembled): 3 Seater : Length 71 inch x Depth 30 inch, 2 Seater : Length 50 inch x Depth 30 inch, Single Seater : Length 29 inch x Depth 30 inch, Seating Height : 16 inch ",,,,,,,,,,,,,,,,,,,kg,,,active
sheesham-wood-6-seater-sofa-set-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61Bi3RkZ7RL._SL1500.jpg?v=1789205039,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61-DYaQEtGL._SL1473.jpg?v=1789205053,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61mHWUCp93L._SL1500.jpg?v=1789205078,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71koXSTOyZL._SL1500.jpg?v=1789205122,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-6-seater-sofa-set-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61j46mfQYqL._SL1473.jpg?v=1789205161,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-brownsheesham-wood-bedside-table-brown,Sheesham Wood Storage Bedside End Table with 1 Drawer – Brown,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: Length (20.8 IN) x Width (13.7 IN) x Height (20.8 IN) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Primary Material: Solid Sheesham Wood </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> 12 Month Warranty Against Any Manufacturing Defects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Simple Stylish Design, Functional &amp; Suitable for Any Room | Offers Surface Storage, Side Table for Bedroom &amp; Living Room </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Tables > Nightstands,"","Bedside end table, brown, Drawer, Living room, rose-wood",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,5999.00,9199.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_3fc20520-a93d-4606-af89-260bb817e2fe.jpg?v=1789207367,1,"",false,,,,B08L1F8ZMG,, Brown Finish ,,,, 13 kg ,,,1,,, Rose Wood , 34.8D x 39.9W x 52.8H Centimeters ,, 34.798 centimeters ,, Modern ,, Sheesham ,,,,,,,,brown,,,,,,,,,,,,,,kg,,,active
sheesham-wood-bedside-table-brownsheesham-wood-bedside-table-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/41ULmC2pCtL.jpg?v=1789207417,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-brownsheesham-wood-bedside-table-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/41QMwF6uyTL.jpg?v=1789207418,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-natural,Sheesham Wood Storage Bedside End Table with 1 Drawer – Natural,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: Length (20 Inch) x Width (12 Inch) x Height (17.3 Inch) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> This side table will meet your storage needs and is perfect for the bedroom, living room, hall or anywhere you need a storage solution. This product is easy to assemble. Step by step instruction sheet and fixing components are attached with this product package. If you wish you can opt for the carpenter. Any doubts we will send demo videos. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Tables > Nightstands,"","Bedside end table, Drawer, Living room, Natural, Nightstand, Sheesham wood",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,3999.00,8999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_5d825823-6c03-4eef-81ab-72be8ea81717.jpg?v=1789208172,1,"",false,,,,B08L1DJ5K4,, Natural Finish ,,,, 13 kg ,,,1,,, Sheesham Wood , 35D x 45W x 53H Centimeters ,,,, Modern ,,Modern,,," Product Dimensions: Length (20 Inch) x Width (12 Inch) x Height (17.3 Inch) Product Material: Sheesham Wood, Style: Contemporary ",,,,,natural-brown,,,,,,,,,,,,,,kg,,,active
sheesham-wood-bedside-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71eO0E9nqAL._SL1500.jpg?v=1789208212,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61smlyZOUkL._SL1500.jpg?v=1789208213,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61yTsGVPl5L._SL1500.jpg?v=1789208233,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61DIXydCkKL._SL1500.jpg?v=1789208253,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-bedside-table-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/6144KKMuW6L._SL1500.jpg?v=1789208279,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid-wood-bedside-table-brown,Solid Wood Bedside End Table with Drawer and Storage  – Brown,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: End Table Height: (40 cm), Length: (40 cm), Width: (30 cm) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Brown finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> This side table will meet your storage needs and is perfect for the bedroom, living room, hall or anywhere you need a storage solution. This product is easy to assemble. Step by step instruction sheet and fixing components are attached with this product package. If you wish you can opt for the carpenter. Any doubts we will send demo videos. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Tables > Nightstands,"","Bedside end table, brown, Drawer, Living room, Sheesham wood",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,9246.00,13733.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-2.png?v=1789209684,1,"",false,,,,B08L1D12RQ,, Brown Finish ,,,, 8 kg ,,,,,, Sheesham Wood , 30D x 40W x 40H Centimeters ,,,, Modern ,,Modern,,," Product Dimensions: End Table Height: (40 cm), Length: (40 cm), Width: (30 cm) Product Material: Sheesham Wood, Colour: Brown finish, Style: Contemporary ",,,,,brown,,,,,,,,,,,,,,kg,,,active
solid-wood-bedside-table-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/41GRXgI-XDL.jpg?v=1789209695,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solid-wood-bedside-table-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71RObMLNytL._SL1376.jpg?v=1789209711,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
